Target device: xilinx_u250_gen3x16_xdma_shell_4_1-0
timestamp,12v_aux_curr,12v_aux_vol,12v_pex_curr,12v_pex_vol,vccint_curr,vccint_vol,3v3_pex_curr,3v3_pex_vol,cage_temp0,cage_temp1,cage_temp2,cage_temp3,dimm_temp0,dimm_temp1,dimm_temp2,dimm_temp3,fan_temp,fpga_temp,hbm_temp,se98_temp0,se98_temp1,se98_temp2,vccint_temp,fan_rpm
41595.7,1046,12240,1354,12162,12378,851,0,3352,0,0,0,0,27,31,35,31,35,38,0,34,28,32,42,0,
41742.8,1046,12240,1354,12162,12378,851,0,3352,0,0,0,0,27,31,35,31,35,38,0,34,28,32,42,0,
41763.3,1046,12240,1354,12162,12378,851,0,3352,0,0,0,0,27,31,35,31,35,38,0,34,28,32,42,0,
41784.2,1046,12240,1354,12162,12378,851,0,3352,0,0,0,0,27,31,35,31,35,38,0,34,28,32,42,0,
41805.3,1046,12240,1354,12162,12378,851,0,3352,0,0,0,0,27,31,35,31,35,38,0,34,28,32,42,0,
41826.2,1046,12240,1354,12162,12378,851,0,3352,0,0,0,0,27,31,35,31,35,38,0,34,28,32,42,0,
41847.1,1046,12240,1354,12162,12378,851,0,3352,0,0,0,0,27,31,35,31,35,38,0,34,28,32,42,0,
41868.1,1046,12240,1354,12162,12378,851,0,3352,0,0,0,0,27,31,35,31,35,38,0,34,28,32,42,0,
41889.1,1046,12240,1354,12162,12378,851,0,3352,0,0,0,0,27,31,35,31,35,38,0,34,28,32,42,0,
41910,1046,12240,1354,12162,12378,851,0,3352,0,0,0,0,27,31,35,31,35,38,0,34,28,32,42,0,
41930.9,1046,12240,1354,12162,12378,851,0,3352,0,0,0,0,27,31,35,31,35,38,0,34,28,32,42,0,
41951.9,1046,12240,1354,12162,12378,851,0,3352,0,0,0,0,27,31,35,31,35,38,0,34,28,32,42,0,
41972.9,1046,12240,1354,12162,12378,851,0,3352,0,0,0,0,27,31,35,31,35,38,0,34,28,32,42,0,
41994.2,1046,12240,1354,12162,12378,851,0,3352,0,0,0,0,27,31,35,31,35,38,0,34,28,32,42,0,
42014.8,1046,12240,1354,12162,12378,851,0,3352,0,0,0,0,27,31,35,31,35,38,0,34,28,32,42,0,
42035.3,1046,12240,1354,12162,12378,851,0,3352,0,0,0,0,27,31,35,31,35,38,0,34,28,32,42,0,
42055.9,1046,12240,1354,12162,12378,851,0,3352,0,0,0,0,27,31,35,31,35,38,0,34,28,32,42,0,
42076.7,1046,12240,1354,12162,12378,851,0,3352,0,0,0,0,27,31,35,31,35,38,0,34,28,32,42,0,
42097.6,1046,12240,1354,12162,12378,851,0,3352,0,0,0,0,27,31,35,31,35,38,0,34,28,32,42,0,
42118.3,1046,12240,1354,12162,12378,851,0,3352,0,0,0,0,27,31,35,31,35,38,0,34,28,32,42,0,
42138.9,1046,12240,1354,12162,12378,851,0,3352,0,0,0,0,27,31,35,31,35,38,0,34,28,32,42,0,
42159.8,1046,12240,1354,12162,12378,851,0,3352,0,0,0,0,27,31,35,31,35,38,0,34,28,32,42,0,
42180.7,1046,12240,1354,12162,12378,851,0,3352,0,0,0,0,27,31,35,31,35,38,0,34,28,32,42,0,
42201.3,1046,12240,1354,12162,12378,851,0,3352,0,0,0,0,27,31,35,31,35,38,0,34,28,32,42,0,
42222,1046,12240,1354,12162,12378,851,0,3352,0,0,0,0,27,31,35,31,35,38,0,34,28,32,42,0,
42242.4,1046,12240,1354,12162,12378,851,0,3352,0,0,0,0,27,31,35,31,35,38,0,34,28,32,42,0,
42263,1046,12240,1354,12162,12378,851,0,3352,0,0,0,0,27,31,35,31,35,38,0,34,28,32,42,0,
42283.5,1046,12240,1354,12162,12378,851,0,3352,0,0,0,0,27,31,35,31,35,38,0,34,28,32,42,0,
42304,1046,12240,1354,12162,12378,851,0,3352,0,0,0,0,27,31,35,31,35,38,0,34,28,32,42,0,
42324.4,1046,12240,1354,12162,12378,851,0,3352,0,0,0,0,27,31,35,31,35,38,0,34,28,32,42,0,
42344.9,1046,12240,1354,12162,12378,851,0,3352,0,0,0,0,27,31,35,31,35,38,0,34,28,32,42,0,
42365.3,1046,12240,1354,12162,12378,851,0,3352,0,0,0,0,27,31,35,31,35,38,0,34,28,32,42,0,
42385.9,1046,12240,1354,12162,12378,851,0,3352,0,0,0,0,27,31,35,31,35,38,0,34,28,32,42,0,
42406.9,1046,12240,1354,12162,12378,851,0,3352,0,0,0,0,27,31,35,31,35,38,0,34,28,32,42,0,
42427.9,1046,12240,1354,12162,12378,851,0,3352,0,0,0,0,27,31,35,31,35,38,0,34,28,32,42,0,
42448.4,1046,12240,1354,12162,12378,851,0,3352,0,0,0,0,27,31,35,31,35,38,0,34,28,32,42,0,
42468.8,1046,12240,1354,12162,12378,851,0,3352,0,0,0,0,27,31,35,31,35,38,0,34,28,32,42,0,
42489.4,1046,12240,1354,12162,12378,851,0,3352,0,0,0,0,27,31,35,31,35,38,0,34,28,32,42,0,
42509.9,1046,12240,1354,12162,12378,851,0,3352,0,0,0,0,27,31,35,31,35,38,0,34,28,32,42,0,
42530.7,1046,12240,1354,12162,12378,851,0,3352,0,0,0,0,27,31,35,31,35,38,0,34,28,32,42,0,
42551.7,1046,12240,1354,12162,12378,851,0,3352,0,0,0,0,27,31,35,31,35,38,0,34,28,32,42,0,
42572.3,1046,12240,1354,12162,12378,851,0,3352,0,0,0,0,27,31,35,31,35,38,0,34,28,32,42,0,
42592.8,1046,12240,1354,12162,12378,851,0,3352,0,0,0,0,27,31,35,31,35,38,0,34,28,32,42,0,
46366.9,1045,12231,1349,12154,12258,851,0,3348,0,0,0,0,27,31,35,31,35,38,0,34,28,32,42,0,
46546.9,1045,12231,1349,12154,12258,851,0,3348,0,0,0,0,27,31,35,31,35,38,0,34,28,32,42,0,
46567.8,1045,12231,1349,12154,12258,851,0,3348,0,0,0,0,27,31,35,31,35,38,0,34,28,32,42,0,
46588.7,1045,12231,1349,12154,12258,851,0,3348,0,0,0,0,27,31,35,31,35,38,0,34,28,32,42,0,
46609.1,1045,12231,1349,12154,12258,851,0,3348,0,0,0,0,27,31,35,31,35,38,0,34,28,32,42,0,
46630,1045,12231,1349,12154,12258,851,0,3348,0,0,0,0,27,31,35,31,35,38,0,34,28,32,42,0,
46650.4,1045,12231,1349,12154,12258,851,0,3348,0,0,0,0,27,31,35,31,35,38,0,34,28,32,42,0,
46670.7,1045,12231,1349,12154,12258,851,0,3348,0,0,0,0,27,31,35,31,35,38,0,34,28,32,42,0,
46691.2,1045,12231,1349,12154,12258,851,0,3348,0,0,0,0,27,31,35,31,35,38,0,34,28,32,42,0,
46711.7,1045,12231,1349,12154,12258,851,0,3348,0,0,0,0,27,31,35,31,35,38,0,34,28,32,42,0,
46733,1045,12231,1349,12154,12258,851,0,3348,0,0,0,0,27,31,35,31,35,38,0,34,28,32,42,0,
46753.8,1045,12231,1349,12154,12258,851,0,3348,0,0,0,0,27,31,35,31,35,38,0,34,28,32,42,0,
46774.5,1045,12231,1349,12154,12258,851,0,3348,0,0,0,0,27,31,35,31,35,38,0,34,28,32,42,0,
46795.3,1045,12231,1349,12154,12258,851,0,3348,0,0,0,0,27,31,35,31,35,38,0,34,28,32,42,0,
46815.7,1045,12231,1349,12154,12258,851,0,3348,0,0,0,0,27,31,35,31,35,38,0,34,28,32,42,0,
46836.3,1045,12231,1349,12154,12258,851,0,3348,0,0,0,0,27,31,35,31,35,38,0,34,28,32,42,0,
46857.1,1045,12231,1349,12154,12258,851,0,3348,0,0,0,0,27,31,35,31,35,38,0,34,28,32,42,0,
46877.8,1045,12231,1349,12154,12258,851,0,3348,0,0,0,0,27,31,35,31,35,38,0,34,28,32,42,0,
46898.9,1045,12231,1349,12154,12258,851,0,3348,0,0,0,0,27,31,35,31,35,38,0,34,28,32,42,0,
46919.7,1045,12231,1349,12154,12258,851,0,3348,0,0,0,0,27,31,35,31,35,38,0,34,28,32,42,0,
46940.5,1045,12231,1349,12154,12258,851,0,3348,0,0,0,0,27,31,35,31,35,38,0,34,28,32,42,0,
46963.4,1045,12231,1349,12154,12258,851,0,3348,0,0,0,0,27,31,35,31,35,38,0,34,28,32,42,0,
46983.7,1045,12231,1349,12154,12258,851,0,3348,0,0,0,0,27,31,35,31,35,38,0,34,28,32,42,0,
47004.1,1045,12231,1349,12154,12258,851,0,3348,0,0,0,0,27,31,35,31,35,38,0,34,28,32,42,0,
47024.6,1045,12231,1349,12154,12258,851,0,3348,0,0,0,0,27,31,35,31,35,38,0,34,28,32,42,0,
47045,1045,12231,1349,12154,12258,851,0,3348,0,0,0,0,27,31,35,31,35,38,0,34,28,32,42,0,
47065.5,1045,12231,1349,12154,12258,851,0,3348,0,0,0,0,27,31,35,31,35,38,0,34,28,32,42,0,
47085.9,1045,12231,1349,12154,12258,851,0,3348,0,0,0,0,27,31,35,31,35,38,0,34,28,32,42,0,
47106.3,1045,12231,1349,12154,12258,851,0,3348,0,0,0,0,27,31,35,31,35,38,0,34,28,32,42,0,
47126.7,1045,12231,1349,12154,12258,851,0,3348,0,0,0,0,27,31,35,31,35,38,0,34,28,32,42,0,
47147.2,1045,12231,1349,12154,12258,851,0,3348,0,0,0,0,27,31,35,31,35,38,0,34,28,32,42,0,
47167.8,1045,12231,1349,12154,12258,851,0,3348,0,0,0,0,27,31,35,31,35,38,0,34,28,32,42,0,
47188.5,1045,12231,1349,12154,12258,851,0,3348,0,0,0,0,27,31,35,31,35,38,0,34,28,32,42,0,
47209,1045,12231,1349,12154,12258,851,0,3348,0,0,0,0,27,31,35,31,35,38,0,34,28,32,42,0,
47229.9,1045,12231,1349,12154,12258,851,0,3348,0,0,0,0,27,31,35,31,35,38,0,34,28,32,42,0,
47250.8,1045,12231,1349,12154,12258,851,0,3348,0,0,0,0,27,31,35,31,35,38,0,34,28,32,42,0,
47271.7,1045,12231,1349,12154,12258,851,0,3348,0,0,0,0,27,31,35,31,35,38,0,34,28,32,42,0,
47292.5,1045,12231,1349,12154,12258,851,0,3348,0,0,0,0,27,31,35,31,35,38,0,34,28,32,42,0,
47313.4,1045,12231,1349,12154,12258,851,0,3348,0,0,0,0,27,31,35,31,35,38,0,34,28,32,42,0,
47334.4,1045,12231,1349,12154,12258,851,0,3348,0,0,0,0,27,31,35,31,35,38,0,34,28,32,42,0,
47355.4,1045,12231,1349,12154,12258,851,0,3348,0,0,0,0,27,31,35,31,35,38,0,34,28,32,42,0,
50330.8,1045,12241,1348,12155,12282,851,0,3351,0,0,0,0,27,31,35,31,35,38,0,34,28,32,42,0,
50411.1,1045,12241,1348,12155,12282,851,0,3351,0,0,0,0,27,31,35,31,35,38,0,34,28,32,42,0,
50431.6,1045,12241,1348,12155,12282,851,0,3351,0,0,0,0,27,31,35,31,35,38,0,34,28,32,42,0,
50452,1045,12241,1348,12155,12282,851,0,3351,0,0,0,0,27,31,35,31,35,38,0,34,28,32,42,0,
50472.5,1045,12241,1348,12155,12282,851,0,3351,0,0,0,0,27,31,35,31,35,38,0,34,28,32,42,0,
50493.5,1045,12241,1348,12155,12282,851,0,3351,0,0,0,0,27,31,35,31,35,38,0,34,28,32,42,0,
50514.5,1045,12241,1348,12155,12282,851,0,3351,0,0,0,0,27,31,35,31,35,38,0,34,28,32,42,0,
50535.5,1045,12241,1348,12155,12282,851,0,3351,0,0,0,0,27,31,35,31,35,38,0,34,28,32,42,0,
50556.4,1045,12241,1348,12155,12282,851,0,3351,0,0,0,0,27,31,35,31,35,38,0,34,28,32,42,0,
50577.4,1045,12241,1348,12155,12282,851,0,3351,0,0,0,0,27,31,35,31,35,38,0,34,28,32,42,0,
50598.4,1045,12241,1348,12155,12282,851,0,3351,0,0,0,0,27,31,35,31,35,38,0,34,28,32,42,0,
50619.4,1045,12241,1348,12155,12282,851,0,3351,0,0,0,0,27,31,35,31,35,38,0,34,28,32,42,0,
50640.2,1045,12241,1348,12155,12282,851,0,3351,0,0,0,0,27,31,35,31,35,38,0,34,28,32,42,0,
50660.7,1045,12241,1348,12155,12282,851,0,3351,0,0,0,0,27,31,35,31,35,38,0,34,28,32,42,0,
50681.4,1045,12241,1348,12155,12282,851,0,3351,0,0,0,0,27,31,35,31,35,38,0,34,28,32,42,0,
50702.3,1045,12241,1348,12155,12282,851,0,3351,0,0,0,0,27,31,35,31,35,38,0,34,28,32,42,0,
50722.8,1045,12241,1348,12155,12282,851,0,3351,0,0,0,0,27,31,35,31,35,38,0,34,28,32,42,0,
50743.2,1045,12241,1348,12155,12282,851,0,3351,0,0,0,0,27,31,35,31,35,38,0,34,28,32,42,0,
50763.7,1045,12241,1348,12155,12282,851,0,3351,0,0,0,0,27,31,35,31,35,38,0,34,28,32,42,0,
50784.8,1045,12241,1348,12155,12282,851,0,3351,0,0,0,0,27,31,35,31,35,38,0,34,28,32,42,0,
50805.4,1045,12241,1348,12155,12282,851,0,3351,0,0,0,0,27,31,35,31,35,38,0,34,28,32,42,0,
50826.3,1045,12241,1348,12155,12282,851,0,3351,0,0,0,0,27,31,35,31,35,38,0,34,28,32,42,0,
50847.6,1045,12241,1348,12155,12282,851,0,3351,0,0,0,0,27,31,35,31,35,38,0,34,28,32,42,0,
50868.2,1045,12241,1348,12155,12282,851,0,3351,0,0,0,0,27,31,35,31,35,38,0,34,28,32,42,0,
50889,1045,12241,1348,12155,12282,851,0,3351,0,0,0,0,27,31,35,31,35,38,0,34,28,32,42,0,
50910.1,1045,12241,1348,12155,12282,851,0,3351,0,0,0,0,27,31,35,31,35,38,0,34,28,32,42,0,
50930.5,1045,12241,1348,12155,12282,851,0,3351,0,0,0,0,27,31,35,31,35,38,0,34,28,32,42,0,
50950.9,1045,12241,1348,12155,12282,851,0,3351,0,0,0,0,27,31,35,31,35,38,0,34,28,32,42,0,
50971.3,1045,12241,1348,12155,12282,851,0,3351,0,0,0,0,27,31,35,31,35,38,0,34,28,32,42,0,
50991.8,1045,12241,1348,12155,12282,851,0,3351,0,0,0,0,27,31,35,31,35,38,0,34,28,32,42,0,
51012.9,1045,12241,1348,12155,12282,851,0,3351,0,0,0,0,27,31,35,31,35,38,0,34,28,32,42,0,
51033.9,1045,12241,1348,12155,12282,851,0,3351,0,0,0,0,27,31,35,31,35,38,0,34,28,32,42,0,
51054.3,1045,12241,1348,12155,12282,851,0,3351,0,0,0,0,27,31,35,31,35,38,0,34,28,32,42,0,
51074.7,1045,12241,1348,12155,12282,851,0,3351,0,0,0,0,27,31,35,31,35,38,0,34,28,32,42,0,
51095.6,1045,12241,1348,12155,12282,851,0,3351,0,0,0,0,27,31,35,31,35,38,0,34,28,32,42,0,
51116.2,1045,12241,1348,12155,12282,851,0,3351,0,0,0,0,27,31,35,31,35,38,0,34,28,32,42,0,
51137.3,1045,12241,1348,12155,12282,851,0,3351,0,0,0,0,27,31,35,31,35,38,0,34,28,32,42,0,
51158.3,1045,12241,1348,12155,12282,851,0,3351,0,0,0,0,27,31,35,31,35,38,0,34,28,32,42,0,
51179.4,1045,12241,1348,12155,12282,851,0,3351,0,0,0,0,27,31,35,31,35,38,0,34,28,32,42,0,
51199.8,1045,12241,1348,12155,12282,851,0,3351,0,0,0,0,27,31,35,31,35,38,0,34,28,32,42,0,
51220.3,1045,12241,1348,12155,12282,851,0,3351,0,0,0,0,27,31,35,31,35,38,0,34,28,32,42,0,
51241.1,1045,12241,1348,12155,12282,851,0,3351,0,0,0,0,27,31,35,31,35,38,0,34,28,32,42,0,
51262.1,1045,12241,1348,12155,12282,851,0,3351,0,0,0,0,27,31,35,31,35,38,0,34,28,32,42,0,
51283,1045,12241,1348,12155,12282,851,0,3351,0,0,0,0,27,31,35,31,35,38,0,34,28,32,42,0,
51304,1045,12241,1348,12155,12282,851,0,3351,0,0,0,0,27,31,35,31,35,38,0,34,28,32,42,0,
51324.8,1045,12241,1348,12155,12282,851,0,3351,0,0,0,0,27,31,35,31,35,38,0,34,28,32,42,0,
55019.2,1044,12235,1347,12156,12192,851,0,3347,0,0,0,0,27,31,35,31,35,38,0,34,28,32,42,0,
55103.5,1044,12235,1347,12156,12192,851,0,3347,0,0,0,0,27,31,35,31,35,38,0,34,28,32,42,0,
55124.3,1044,12235,1347,12156,12192,851,0,3347,0,0,0,0,27,31,35,31,35,38,0,34,28,32,42,0,
55145.3,1044,12235,1347,12156,12192,851,0,3347,0,0,0,0,27,31,35,31,35,38,0,34,28,32,42,0,
55166.6,1044,12235,1347,12156,12192,851,0,3347,0,0,0,0,27,31,35,31,35,38,0,34,28,32,42,0,
55187.8,1044,12235,1347,12156,12192,851,0,3347,0,0,0,0,27,31,35,31,35,38,0,34,28,32,42,0,
55208.9,1044,12235,1347,12156,12192,851,0,3347,0,0,0,0,27,31,35,31,35,38,0,34,28,32,42,0,
55229.4,1044,12235,1347,12156,12192,851,0,3347,0,0,0,0,27,31,35,31,35,38,0,34,28,32,42,0,
55250,1044,12235,1347,12156,12192,851,0,3347,0,0,0,0,27,31,35,31,35,38,0,34,28,32,42,0,
55270.4,1044,12235,1347,12156,12192,851,0,3347,0,0,0,0,27,31,35,31,35,38,0,34,28,32,42,0,
55291.4,1044,12235,1347,12156,12192,851,0,3347,0,0,0,0,27,31,35,31,35,38,0,34,28,32,42,0,
55312.5,1044,12235,1347,12156,12192,851,0,3347,0,0,0,0,27,31,35,31,35,38,0,34,28,32,42,0,
55333.5,1044,12235,1347,12156,12192,851,0,3347,0,0,0,0,27,31,35,31,35,38,0,34,28,32,42,0,
55354.4,1044,12235,1347,12156,12192,851,0,3347,0,0,0,0,27,31,35,31,35,38,0,34,28,32,42,0,
55375.4,1044,12235,1347,12156,12192,851,0,3347,0,0,0,0,27,31,35,31,35,38,0,34,28,32,42,0,
55396,1044,12235,1347,12156,12192,851,0,3347,0,0,0,0,27,31,35,31,35,38,0,34,28,32,42,0,
55417,1044,12235,1347,12156,12192,851,0,3347,0,0,0,0,27,31,35,31,35,38,0,34,28,32,42,0,
55438,1044,12235,1347,12156,12192,851,0,3347,0,0,0,0,27,31,35,31,35,38,0,34,28,32,42,0,
55458.5,1044,12235,1347,12156,12192,851,0,3347,0,0,0,0,27,31,35,31,35,38,0,34,28,32,42,0,
55479.3,1044,12235,1347,12156,12192,851,0,3347,0,0,0,0,27,31,35,31,35,38,0,34,28,32,42,0,
55499.9,1044,12235,1347,12156,12192,851,0,3347,0,0,0,0,27,31,35,31,35,38,0,34,28,32,42,0,
55520.8,1044,12235,1347,12156,12192,851,0,3347,0,0,0,0,27,31,35,31,35,38,0,34,28,32,42,0,
55541.5,1044,12235,1347,12156,12192,851,0,3347,0,0,0,0,27,31,35,31,35,38,0,34,28,32,42,0,
55562.1,1044,12235,1347,12156,12192,851,0,3347,0,0,0,0,27,31,35,31,35,38,0,34,28,32,42,0,
55582.9,1044,12235,1347,12156,12192,851,0,3347,0,0,0,0,27,31,35,31,35,38,0,34,28,32,42,0,
55603.8,1044,12235,1347,12156,12192,851,0,3347,0,0,0,0,27,31,35,31,35,38,0,34,28,32,42,0,
55624.3,1044,12235,1347,12156,12192,851,0,3347,0,0,0,0,27,31,35,31,35,38,0,34,28,32,42,0,
55644.8,1044,12235,1347,12156,12192,851,0,3347,0,0,0,0,27,31,35,31,35,38,0,34,28,32,42,0,
55665.2,1044,12235,1347,12156,12192,851,0,3347,0,0,0,0,27,31,35,31,35,38,0,34,28,32,42,0,
55685.6,1044,12235,1347,12156,12192,851,0,3347,0,0,0,0,27,31,35,31,35,38,0,34,28,32,42,0,
55706,1044,12235,1347,12156,12192,851,0,3347,0,0,0,0,27,31,35,31,35,38,0,34,28,32,42,0,
55726.5,1044,12235,1347,12156,12192,851,0,3347,0,0,0,0,27,31,35,31,35,38,0,34,28,32,42,0,
55746.8,1044,12235,1347,12156,12192,851,0,3347,0,0,0,0,27,31,35,31,35,38,0,34,28,32,42,0,
55767.3,1044,12235,1347,12156,12192,851,0,3347,0,0,0,0,27,31,35,31,35,38,0,34,28,32,42,0,
55787.8,1044,12235,1347,12156,12192,851,0,3347,0,0,0,0,27,31,35,31,35,38,0,34,28,32,42,0,
55808.6,1044,12235,1347,12156,12192,851,0,3347,0,0,0,0,27,31,35,31,35,38,0,34,28,32,42,0,
55829.2,1044,12235,1347,12156,12192,851,0,3347,0,0,0,0,27,31,35,31,35,38,0,34,28,32,42,0,
55849.9,1044,12235,1347,12156,12192,851,0,3347,0,0,0,0,27,31,35,31,35,38,0,34,28,32,42,0,
55870.8,1044,12235,1347,12156,12192,851,0,3347,0,0,0,0,27,31,35,31,35,38,0,34,28,32,42,0,
55891.2,1044,12235,1347,12156,12192,851,0,3347,0,0,0,0,27,31,35,31,35,38,0,34,28,32,42,0,
55911.6,1044,12235,1347,12156,12192,851,0,3347,0,0,0,0,27,31,35,31,35,38,0,34,28,32,42,0,
55932.1,1044,12235,1347,12156,12192,851,0,3347,0,0,0,0,27,31,35,31,35,38,0,34,28,32,42,0,
55952.5,1044,12235,1347,12156,12192,851,0,3347,0,0,0,0,27,31,35,31,35,38,0,34,28,32,42,0,
55972.9,1044,12235,1347,12156,12192,851,0,3347,0,0,0,0,27,31,35,31,35,38,0,34,28,32,42,0,
55993.3,1044,12235,1347,12156,12192,851,0,3347,0,0,0,0,27,31,35,31,35,38,0,34,28,32,42,0,
56014.4,1044,12235,1347,12156,12192,851,0,3347,0,0,0,0,27,31,35,31,35,38,0,34,28,32,42,0,
58875.1,1042,12238,1350,12165,12354,851,0,3348,0,0,0,0,27,31,35,31,35,38,0,34,28,32,41,0,
59063,1042,12238,1350,12165,12354,851,0,3348,0,0,0,0,27,31,35,31,35,38,0,34,28,32,41,0,
59084.1,1042,12238,1350,12165,12354,851,0,3348,0,0,0,0,27,31,35,31,35,38,0,34,28,32,41,0,
59105.3,1042,12238,1350,12165,12354,851,0,3348,0,0,0,0,27,31,35,31,35,38,0,34,28,32,41,0,
59126.5,1042,12238,1350,12165,12354,851,0,3348,0,0,0,0,27,31,35,31,35,38,0,34,28,32,41,0,
59147.7,1042,12238,1350,12165,12354,851,0,3348,0,0,0,0,27,31,35,31,35,38,0,34,28,32,41,0,
59168.8,1042,12238,1350,12165,12354,851,0,3348,0,0,0,0,27,31,35,31,35,38,0,34,28,32,41,0,
59190,1042,12238,1350,12165,12354,851,0,3348,0,0,0,0,27,31,35,31,35,38,0,34,28,32,41,0,
59211.1,1042,12238,1350,12165,12354,851,0,3348,0,0,0,0,27,31,35,31,35,38,0,34,28,32,41,0,
59232.2,1042,12238,1350,12165,12354,851,0,3348,0,0,0,0,27,31,35,31,35,38,0,34,28,32,41,0,
59253.1,1042,12238,1350,12165,12354,851,0,3348,0,0,0,0,27,31,35,31,35,38,0,34,28,32,41,0,
59274.1,1042,12238,1350,12165,12354,851,0,3348,0,0,0,0,27,31,35,31,35,38,0,34,28,32,41,0,
59295.1,1042,12238,1350,12165,12354,851,0,3348,0,0,0,0,27,31,35,31,35,38,0,34,28,32,41,0,
59315.6,1042,12238,1350,12165,12354,851,0,3348,0,0,0,0,27,31,35,31,35,38,0,34,28,32,41,0,
59336.2,1042,12238,1350,12165,12354,851,0,3348,0,0,0,0,27,31,35,31,35,38,0,34,28,32,41,0,
59356.8,1042,12238,1350,12165,12354,851,0,3348,0,0,0,0,27,31,35,31,35,38,0,34,28,32,41,0,
59377.7,1042,12238,1350,12165,12354,851,0,3348,0,0,0,0,27,31,35,31,35,38,0,34,28,32,41,0,
59398.6,1042,12238,1350,12165,12354,851,0,3348,0,0,0,0,27,31,35,31,35,38,0,34,28,32,41,0,
59419.6,1042,12238,1350,12165,12354,851,0,3348,0,0,0,0,27,31,35,31,35,38,0,34,28,32,41,0,
59440.6,1042,12238,1350,12165,12354,851,0,3348,0,0,0,0,27,31,35,31,35,38,0,34,28,32,41,0,
59461.7,1042,12238,1350,12165,12354,851,0,3348,0,0,0,0,27,31,35,31,35,38,0,34,28,32,41,0,
59482.6,1042,12238,1350,12165,12354,851,0,3348,0,0,0,0,27,31,35,31,35,38,0,34,28,32,41,0,
59503.6,1042,12238,1350,12165,12354,851,0,3348,0,0,0,0,27,31,35,31,35,38,0,34,28,32,41,0,
59524.3,1042,12238,1350,12165,12354,851,0,3348,0,0,0,0,27,31,35,31,35,38,0,34,28,32,41,0,
59545.4,1042,12238,1350,12165,12354,851,0,3348,0,0,0,0,27,31,35,31,35,38,0,34,28,32,41,0,
59566.3,1042,12238,1350,12165,12354,851,0,3348,0,0,0,0,27,31,35,31,35,38,0,34,28,32,41,0,
59587.3,1042,12238,1350,12165,12354,851,0,3348,0,0,0,0,27,31,35,31,35,38,0,34,28,32,41,0,
59608.3,1042,12238,1350,12165,12354,851,0,3348,0,0,0,0,27,31,35,31,35,38,0,34,28,32,41,0,
59629.3,1042,12238,1350,12165,12354,851,0,3348,0,0,0,0,27,31,35,31,35,38,0,34,28,32,41,0,
59650.3,1042,12238,1350,12165,12354,851,0,3348,0,0,0,0,27,31,35,31,35,38,0,34,28,32,41,0,
59671.2,1042,12238,1350,12165,12354,851,0,3348,0,0,0,0,27,31,35,31,35,38,0,34,28,32,41,0,
59691.8,1042,12238,1350,12165,12354,851,0,3348,0,0,0,0,27,31,35,31,35,38,0,34,28,32,41,0,
59712.8,1042,12238,1350,12165,12354,851,0,3348,0,0,0,0,27,31,35,31,35,38,0,34,28,32,41,0,
59733.8,1042,12238,1350,12165,12354,851,0,3348,0,0,0,0,27,31,35,31,35,38,0,34,28,32,41,0,
59754.8,1042,12238,1350,12165,12354,851,0,3348,0,0,0,0,27,31,35,31,35,38,0,34,28,32,41,0,
59775.7,1042,12238,1350,12165,12354,851,0,3348,0,0,0,0,27,31,35,31,35,38,0,34,28,32,41,0,
59796.7,1042,12238,1350,12165,12354,851,0,3348,0,0,0,0,27,31,35,31,35,38,0,34,28,32,41,0,
59817.5,1042,12238,1350,12165,12354,851,0,3348,0,0,0,0,27,31,35,31,35,38,0,34,28,32,41,0,
59838.4,1042,12238,1350,12165,12354,851,0,3348,0,0,0,0,27,31,35,31,35,38,0,34,28,32,41,0,
59859.3,1042,12238,1350,12165,12354,851,0,3348,0,0,0,0,27,31,35,31,35,38,0,34,28,32,41,0,
62835.4,1056,12239,1350,12154,12216,850,0,3354,0,0,0,0,27,31,35,31,35,38,0,34,28,32,42,0,
63031.3,1056,12239,1350,12154,12216,850,0,3354,0,0,0,0,27,31,35,31,35,38,0,34,28,32,42,0,
63052.1,1056,12239,1350,12154,12216,850,0,3354,0,0,0,0,27,31,35,31,35,38,0,34,28,32,42,0,
63073.1,1056,12239,1350,12154,12216,850,0,3354,0,0,0,0,27,31,35,31,35,38,0,34,28,32,42,0,
63094.1,1056,12239,1350,12154,12216,850,0,3354,0,0,0,0,27,31,35,31,35,38,0,34,28,32,42,0,
63115,1056,12239,1350,12154,12216,850,0,3354,0,0,0,0,27,31,35,31,35,38,0,34,28,32,42,0,
63135.9,1056,12239,1350,12154,12216,850,0,3354,0,0,0,0,27,31,35,31,35,38,0,34,28,32,42,0,
63156.9,1056,12239,1350,12154,12216,850,0,3354,0,0,0,0,27,31,35,31,35,38,0,34,28,32,42,0,
63177.8,1056,12239,1350,12154,12216,850,0,3354,0,0,0,0,27,31,35,31,35,38,0,34,28,32,42,0,
63198.9,1056,12239,1350,12154,12216,850,0,3354,0,0,0,0,27,31,35,31,35,38,0,34,28,32,42,0,
63219.6,1056,12239,1350,12154,12216,850,0,3354,0,0,0,0,27,31,35,31,35,38,0,34,28,32,42,0,
63240.2,1056,12239,1350,12154,12216,850,0,3354,0,0,0,0,27,31,35,31,35,38,0,34,28,32,42,0,
63260.8,1056,12239,1350,12154,12216,850,0,3354,0,0,0,0,27,31,35,31,35,38,0,34,28,32,42,0,
63281.7,1056,12239,1350,12154,12216,850,0,3354,0,0,0,0,27,31,35,31,35,38,0,34,28,32,42,0,
