Target device: xilinx_u280_gen3x16_xdma_base_1-0
timestamp,12v_aux_curr,12v_aux_vol,12v_pex_curr,12v_pex_vol,vccint_curr,vccint_vol,3v3_pex_curr,3v3_pex_vol,cage_temp0,cage_temp1,cage_temp2,cage_temp3,dimm_temp0,dimm_temp1,dimm_temp2,dimm_temp3,fan_temp,fpga_temp,hbm_temp,se98_temp0,se98_temp1,se98_temp2,vccint_temp,fan_rpm
19834.2,757,12159,1077,12118,5664,850,0,3278,0,0,0,0,27,26,0,0,27,37,32,30,28,0,0,0,
19855.2,757,12159,1077,12118,5664,850,0,3278,0,0,0,0,27,26,0,0,27,37,32,30,28,0,0,0,
19876.2,757,12159,1077,12118,5664,850,0,3278,0,0,0,0,27,26,0,0,27,37,32,30,28,0,0,0,
19897.2,757,12159,1077,12118,5664,850,0,3278,0,0,0,0,27,26,0,0,27,37,32,30,28,0,0,0,
19918.2,757,12159,1077,12118,5664,850,0,3278,0,0,0,0,27,26,0,0,27,37,32,30,28,0,0,0,
19939,757,12159,1077,12118,5664,850,0,3278,0,0,0,0,27,26,0,0,27,37,32,30,28,0,0,0,
19960,757,12159,1077,12118,5664,850,0,3278,0,0,0,0,27,26,0,0,27,37,32,30,28,0,0,0,
19981.1,757,12159,1077,12118,5664,850,0,3278,0,0,0,0,27,26,0,0,27,37,32,30,28,0,0,0,
20002,757,12159,1077,12118,5664,850,0,3278,0,0,0,0,27,26,0,0,27,37,32,30,28,0,0,0,
20022.9,757,12159,1077,12118,5664,850,0,3278,0,0,0,0,27,26,0,0,27,37,32,30,28,0,0,0,
20043.6,757,12159,1077,12118,5664,850,0,3278,0,0,0,0,27,26,0,0,27,37,32,30,28,0,0,0,
20064.3,757,12159,1077,12118,5664,850,0,3278,0,0,0,0,27,26,0,0,27,37,32,30,28,0,0,0,
20085.3,757,12159,1077,12118,5664,850,0,3278,0,0,0,0,27,26,0,0,27,37,32,30,28,0,0,0,
20106.3,757,12159,1077,12118,5664,850,0,3278,0,0,0,0,27,26,0,0,27,37,32,30,28,0,0,0,
20126.8,757,12159,1077,12118,5664,850,0,3278,0,0,0,0,27,26,0,0,27,37,32,30,28,0,0,0,
20147.3,757,12159,1077,12118,5664,850,0,3278,0,0,0,0,27,26,0,0,27,37,32,30,28,0,0,0,
20168.1,757,12159,1077,12118,5664,850,0,3278,0,0,0,0,27,26,0,0,27,37,32,30,28,0,0,0,
20189,757,12159,1077,12118,5664,850,0,3278,0,0,0,0,27,26,0,0,27,37,32,30,28,0,0,0,
20210,757,12159,1077,12118,5664,850,0,3278,0,0,0,0,27,26,0,0,27,37,32,30,28,0,0,0,
20230.9,757,12159,1077,12118,5664,850,0,3278,0,0,0,0,27,26,0,0,27,37,32,30,28,0,0,0,
20251.9,757,12159,1077,12118,5664,850,0,3278,0,0,0,0,27,26,0,0,27,37,32,30,28,0,0,0,
20273,757,12159,1077,12118,5664,850,0,3278,0,0,0,0,27,26,0,0,27,37,32,30,28,0,0,0,
20294,757,12159,1077,12118,5664,850,0,3278,0,0,0,0,27,26,0,0,27,37,32,30,28,0,0,0,
20315,757,12159,1077,12118,5664,850,0,3278,0,0,0,0,27,26,0,0,27,37,32,30,28,0,0,0,
20335.9,757,12159,1077,12118,5664,850,0,3278,0,0,0,0,27,26,0,0,27,37,32,30,28,0,0,0,
20356.5,757,12159,1077,12118,5664,850,0,3278,0,0,0,0,27,26,0,0,27,37,32,30,28,0,0,0,
20377,757,12159,1077,12118,5664,850,0,3278,0,0,0,0,27,26,0,0,27,37,32,30,28,0,0,0,
20397.6,757,12159,1077,12118,5664,850,0,3278,0,0,0,0,27,26,0,0,27,37,32,30,28,0,0,0,
20418.6,757,12159,1077,12118,5664,850,0,3278,0,0,0,0,27,26,0,0,27,37,32,30,28,0,0,0,
20439.6,757,12159,1077,12118,5664,850,0,3278,0,0,0,0,27,26,0,0,27,37,32,30,28,0,0,0,
20460.5,757,12159,1077,12118,5664,850,0,3278,0,0,0,0,27,26,0,0,27,37,32,30,28,0,0,0,
20481,757,12159,1077,12118,5664,850,0,3278,0,0,0,0,27,26,0,0,27,37,32,30,28,0,0,0,
20501.5,757,12159,1077,12118,5664,850,0,3278,0,0,0,0,27,26,0,0,27,37,32,30,28,0,0,0,
20522.3,757,12159,1077,12118,5664,850,0,3278,0,0,0,0,27,26,0,0,27,37,32,30,28,0,0,0,
20542.8,757,12159,1077,12118,5664,850,0,3278,0,0,0,0,27,26,0,0,27,37,32,30,28,0,0,0,
20563.2,752,12159,1083,12120,5640,851,0,3279,0,0,0,0,27,26,0,0,27,37,32,30,28,0,0,0,
24159,752,12159,1083,12120,5640,851,0,3279,0,0,0,0,27,26,0,0,27,37,32,30,28,0,0,0,
24223.3,752,12159,1083,12120,5640,851,0,3279,0,0,0,0,27,26,0,0,27,37,32,30,28,0,0,0,
24244.4,752,12159,1083,12120,5640,851,0,3279,0,0,0,0,27,26,0,0,27,37,32,30,28,0,0,0,
24265.4,752,12159,1083,12120,5640,851,0,3279,0,0,0,0,27,26,0,0,27,37,32,30,28,0,0,0,
24286.4,752,12159,1083,12120,5640,851,0,3279,0,0,0,0,27,26,0,0,27,37,32,30,28,0,0,0,
24307.4,752,12159,1083,12120,5640,851,0,3279,0,0,0,0,27,26,0,0,27,37,32,30,28,0,0,0,
24328.4,752,12159,1083,12120,5640,851,0,3279,0,0,0,0,27,26,0,0,27,37,32,30,28,0,0,0,
24349.7,752,12159,1083,12120,5640,851,0,3279,0,0,0,0,27,26,0,0,27,37,32,30,28,0,0,0,
24370.8,752,12159,1083,12120,5640,851,0,3279,0,0,0,0,27,26,0,0,27,37,32,30,28,0,0,0,
24391.8,752,12159,1083,12120,5640,851,0,3279,0,0,0,0,27,26,0,0,27,37,32,30,28,0,0,0,
24412.9,752,12159,1083,12120,5640,851,0,3279,0,0,0,0,27,26,0,0,27,37,32,30,28,0,0,0,
24434.1,752,12159,1083,12120,5640,851,0,3279,0,0,0,0,27,26,0,0,27,37,32,30,28,0,0,0,
24455.1,752,12159,1083,12120,5640,851,0,3279,0,0,0,0,27,26,0,0,27,37,32,30,28,0,0,0,
24476.4,752,12159,1083,12120,5640,851,0,3279,0,0,0,0,27,26,0,0,27,37,32,30,28,0,0,0,
24498.3,752,12159,1083,12120,5640,851,0,3279,0,0,0,0,27,26,0,0,27,37,32,30,28,0,0,0,
24519.9,752,12159,1083,12120,5640,851,0,3279,0,0,0,0,27,26,0,0,27,37,32,30,28,0,0,0,
24540.5,752,12159,1083,12120,5640,851,0,3279,0,0,0,0,27,26,0,0,27,37,32,30,28,0,0,0,
24561.4,752,12159,1083,12120,5640,851,0,3279,0,0,0,0,27,26,0,0,27,37,32,30,28,0,0,0,
24582.4,752,12159,1083,12120,5640,851,0,3279,0,0,0,0,27,26,0,0,27,37,32,30,28,0,0,0,
24603,752,12159,1083,12120,5640,851,0,3279,0,0,0,0,27,26,0,0,27,37,32,30,28,0,0,0,
24624,752,12159,1083,12120,5640,851,0,3279,0,0,0,0,27,26,0,0,27,37,32,30,28,0,0,0,
24644.7,752,12159,1083,12120,5640,851,0,3279,0,0,0,0,27,26,0,0,27,37,32,30,28,0,0,0,
24666,752,12159,1083,12120,5640,851,0,3279,0,0,0,0,27,26,0,0,27,37,32,30,28,0,0,0,
24686.7,752,12159,1083,12120,5640,851,0,3279,0,0,0,0,27,26,0,0,27,37,32,30,28,0,0,0,
24707.2,752,12159,1083,12120,5640,851,0,3279,0,0,0,0,27,26,0,0,27,37,32,30,28,0,0,0,
24728.3,752,12159,1083,12120,5640,851,0,3279,0,0,0,0,27,26,0,0,27,37,32,30,28,0,0,0,
24749.4,752,12159,1083,12120,5640,851,0,3279,0,0,0,0,27,26,0,0,27,37,32,30,28,0,0,0,
24770.3,752,12159,1083,12120,5640,851,0,3279,0,0,0,0,27,26,0,0,27,37,32,30,28,0,0,0,
24791,752,12159,1083,12120,5640,851,0,3279,0,0,0,0,27,26,0,0,27,37,32,30,28,0,0,0,
24812.1,752,12159,1083,12120,5640,851,0,3279,0,0,0,0,27,26,0,0,27,37,32,30,28,0,0,0,
24833.1,752,12159,1083,12120,5640,851,0,3279,0,0,0,0,27,26,0,0,27,37,32,30,28,0,0,0,
24854,752,12159,1083,12120,5640,851,0,3279,0,0,0,0,27,26,0,0,27,37,32,30,28,0,0,0,
24874.9,752,12159,1083,12120,5640,851,0,3279,0,0,0,0,27,26,0,0,27,37,32,30,28,0,0,0,
24896,752,12159,1083,12120,5640,851,0,3279,0,0,0,0,27,26,0,0,27,37,32,30,28,0,0,0,
24916.9,752,12159,1083,12120,5640,851,0,3279,0,0,0,0,27,26,0,0,27,37,32,30,28,0,0,0,
24937.8,752,12159,1083,12120,5640,851,0,3279,0,0,0,0,27,26,0,0,27,37,32,30,28,0,0,0,
24958.2,752,12159,1083,12120,5640,851,0,3279,0,0,0,0,27,26,0,0,27,37,32,30,28,0,0,0,
24978.7,752,12159,1083,12120,5640,851,0,3279,0,0,0,0,27,26,0,0,27,37,32,30,28,0,0,0,
24999.8,752,12159,1083,12120,5640,851,0,3279,0,0,0,0,27,26,0,0,27,37,32,30,28,0,0,0,
25020.7,752,12159,1083,12120,5640,851,0,3279,0,0,0,0,27,26,0,0,27,37,32,30,28,0,0,0,
25041.5,752,12159,1083,12120,5640,851,0,3279,0,0,0,0,27,26,0,0,27,37,32,30,28,0,0,0,
25062.6,752,12159,1083,12120,5640,851,0,3279,0,0,0,0,27,26,0,0,27,37,32,30,28,0,0,0,
25083.4,752,12159,1083,12120,5640,851,0,3279,0,0,0,0,27,26,0,0,27,37,32,30,28,0,0,0,
25104.4,752,12159,1083,12120,5640,851,0,3279,0,0,0,0,27,26,0,0,27,37,32,30,28,0,0,0,
25125.4,752,12159,1083,12120,5640,851,0,3279,0,0,0,0,27,26,0,0,27,37,32,30,28,0,0,0,
25146.4,747,12163,1076,12122,5688,851,0,3278,0,0,0,0,27,25,0,0,28,37,31,30,28,0,0,0,
28850.8,747,12163,1076,12122,5688,851,0,3278,0,0,0,0,27,25,0,0,28,37,31,30,28,0,0,0,
29019,747,12163,1076,12122,5688,851,0,3278,0,0,0,0,27,25,0,0,28,37,31,30,28,0,0,0,
29039.8,747,12163,1076,12122,5688,851,0,3278,0,0,0,0,27,25,0,0,28,37,31,30,28,0,0,0,
29060.6,747,12163,1076,12122,5688,851,0,3278,0,0,0,0,27,25,0,0,28,37,31,30,28,0,0,0,
29081.6,747,12163,1076,12122,5688,851,0,3278,0,0,0,0,27,25,0,0,28,37,31,30,28,0,0,0,
29102.6,747,12163,1076,12122,5688,851,0,3278,0,0,0,0,27,25,0,0,28,37,31,30,28,0,0,0,
29123.5,747,12163,1076,12122,5688,851,0,3278,0,0,0,0,27,25,0,0,28,37,31,30,28,0,0,0,
29144.5,747,12163,1076,12122,5688,851,0,3278,0,0,0,0,27,25,0,0,28,37,31,30,28,0,0,0,
29165.5,747,12163,1076,12122,5688,851,0,3278,0,0,0,0,27,25,0,0,28,37,31,30,28,0,0,0,
29186.5,747,12163,1076,12122,5688,851,0,3278,0,0,0,0,27,25,0,0,28,37,31,30,28,0,0,0,
29207.5,747,12163,1076,12122,5688,851,0,3278,0,0,0,0,27,25,0,0,28,37,31,30,28,0,0,0,
29228.3,747,12163,1076,12122,5688,851,0,3278,0,0,0,0,27,25,0,0,28,37,31,30,28,0,0,0,
29249.2,747,12163,1076,12122,5688,851,0,3278,0,0,0,0,27,25,0,0,28,37,31,30,28,0,0,0,
29270.1,747,12163,1076,12122,5688,851,0,3278,0,0,0,0,27,25,0,0,28,37,31,30,28,0,0,0,
29290.8,747,12163,1076,12122,5688,851,0,3278,0,0,0,0,27,25,0,0,28,37,31,30,28,0,0,0,
29311.9,747,12163,1076,12122,5688,851,0,3278,0,0,0,0,27,25,0,0,28,37,31,30,28,0,0,0,
29332.3,747,12163,1076,12122,5688,851,0,3278,0,0,0,0,27,25,0,0,28,37,31,30,28,0,0,0,
29352.9,747,12163,1076,12122,5688,851,0,3278,0,0,0,0,27,25,0,0,28,37,31,30,28,0,0,0,
29373.4,747,12163,1076,12122,5688,851,0,3278,0,0,0,0,27,25,0,0,28,37,31,30,28,0,0,0,
29394,747,12163,1076,12122,5688,851,0,3278,0,0,0,0,27,25,0,0,28,37,31,30,28,0,0,0,
29414.9,747,12163,1076,12122,5688,851,0,3278,0,0,0,0,27,25,0,0,28,37,31,30,28,0,0,0,
29435.8,747,12163,1076,12122,5688,851,0,3278,0,0,0,0,27,25,0,0,28,37,31,30,28,0,0,0,
29456.8,747,12163,1076,12122,5688,851,0,3278,0,0,0,0,27,25,0,0,28,37,31,30,28,0,0,0,
29477.8,747,12163,1076,12122,5688,851,0,3278,0,0,0,0,27,25,0,0,28,37,31,30,28,0,0,0,
29498.7,747,12163,1076,12122,5688,851,0,3278,0,0,0,0,27,25,0,0,28,37,31,30,28,0,0,0,
29519.7,747,12163,1076,12122,5688,851,0,3278,0,0,0,0,27,25,0,0,28,37,31,30,28,0,0,0,
29540.7,747,12163,1076,12122,5688,851,0,3278,0,0,0,0,27,25,0,0,28,37,31,30,28,0,0,0,
29561.7,747,12163,1076,12122,5688,851,0,3278,0,0,0,0,27,25,0,0,28,37,31,30,28,0,0,0,
29582.7,747,12163,1076,12122,5688,851,0,3278,0,0,0,0,27,25,0,0,28,37,31,30,28,0,0,0,
29603.7,747,12163,1076,12122,5688,851,0,3278,0,0,0,0,27,25,0,0,28,37,31,30,28,0,0,0,
29624.6,747,12163,1076,12122,5688,851,0,3278,0,0,0,0,27,25,0,0,28,37,31,30,28,0,0,0,
29645.5,747,12163,1076,12122,5688,851,0,3278,0,0,0,0,27,25,0,0,28,37,31,30,28,0,0,0,
29666.4,747,12163,1076,12122,5688,851,0,3278,0,0,0,0,27,25,0,0,28,37,31,30,28,0,0,0,
29687.5,747,12163,1076,12122,5688,851,0,3278,0,0,0,0,27,25,0,0,28,37,31,30,28,0,0,0,
29708.5,747,12163,1076,12122,5688,851,0,3278,0,0,0,0,27,25,0,0,28,37,31,30,28,0,0,0,
29729.5,747,12163,1076,12122,5688,851,0,3278,0,0,0,0,27,25,0,0,28,37,31,30,28,0,0,0,
29750.4,747,12163,1076,12122,5688,851,0,3278,0,0,0,0,27,25,0,0,28,37,31,30,28,0,0,0,
29770.8,747,12163,1076,12122,5688,851,0,3278,0,0,0,0,27,25,0,0,28,37,31,30,28,0,0,0,
29791.3,747,12163,1076,12122,5688,851,0,3278,0,0,0,0,27,25,0,0,28,37,31,30,28,0,0,0,
29812.4,747,12163,1076,12122,5688,851,0,3278,0,0,0,0,27,25,0,0,28,37,31,30,28,0,0,0,
29833.4,741,12160,1060,12117,5502,851,0,3275,0,0,0,0,27,25,0,0,27,36,31,30,28,0,0,0,
32602.7,741,12160,1060,12117,5502,851,0,3275,0,0,0,0,27,25,0,0,27,36,31,30,28,0,0,0,
32679,741,12160,1060,12117,5502,851,0,3275,0,0,0,0,27,25,0,0,27,36,31,30,28,0,0,0,
32699.5,741,12160,1060,12117,5502,851,0,3275,0,0,0,0,27,25,0,0,27,36,31,30,28,0,0,0,
32720.4,741,12160,1060,12117,5502,851,0,3275,0,0,0,0,27,25,0,0,27,36,31,30,28,0,0,0,
32741.4,741,12160,1060,12117,5502,851,0,3275,0,0,0,0,27,25,0,0,27,36,31,30,28,0,0,0,
32762.6,741,12160,1060,12117,5502,851,0,3275,0,0,0,0,27,25,0,0,27,36,31,30,28,0,0,0,
32783.6,741,12160,1060,12117,5502,851,0,3275,0,0,0,0,27,25,0,0,27,36,31,30,28,0,0,0,
32804.5,741,12160,1060,12117,5502,851,0,3275,0,0,0,0,27,25,0,0,27,36,31,30,28,0,0,0,
32825,741,12160,1060,12117,5502,851,0,3275,0,0,0,0,27,25,0,0,27,36,31,30,28,0,0,0,
32845.9,741,12160,1060,12117,5502,851,0,3275,0,0,0,0,27,25,0,0,27,36,31,30,28,0,0,0,
32866.8,741,12160,1060,12117,5502,851,0,3275,0,0,0,0,27,25,0,0,27,36,31,30,28,0,0,0,
32887.7,741,12160,1060,12117,5502,851,0,3275,0,0,0,0,27,25,0,0,27,36,31,30,28,0,0,0,
32908.7,741,12160,1060,12117,5502,851,0,3275,0,0,0,0,27,25,0,0,27,36,31,30,28,0,0,0,
32929.7,741,12160,1060,12117,5502,851,0,3275,0,0,0,0,27,25,0,0,27,36,31,30,28,0,0,0,
32950.6,741,12160,1060,12117,5502,851,0,3275,0,0,0,0,27,25,0,0,27,36,31,30,28,0,0,0,
32971.3,741,12160,1060,12117,5502,851,0,3275,0,0,0,0,27,25,0,0,27,36,31,30,28,0,0,0,
32991.9,741,12160,1060,12117,5502,851,0,3275,0,0,0,0,27,25,0,0,27,36,31,30,28,0,0,0,
33012.4,741,12160,1060,12117,5502,851,0,3275,0,0,0,0,27,25,0,0,27,36,31,30,28,0,0,0,
33033.6,741,12160,1060,12117,5502,851,0,3275,0,0,0,0,27,25,0,0,27,36,31,30,28,0,0,0,
33054.4,741,12160,1060,12117,5502,851,0,3275,0,0,0,0,27,25,0,0,27,36,31,30,28,0,0,0,
33074.8,741,12160,1060,12117,5502,851,0,3275,0,0,0,0,27,25,0,0,27,36,31,30,28,0,0,0,
33095.4,741,12160,1060,12117,5502,851,0,3275,0,0,0,0,27,25,0,0,27,36,31,30,28,0,0,0,
33116.2,741,12160,1060,12117,5502,851,0,3275,0,0,0,0,27,25,0,0,27,36,31,30,28,0,0,0,
33136.7,741,12160,1060,12117,5502,851,0,3275,0,0,0,0,27,25,0,0,27,36,31,30,28,0,0,0,
33157.2,741,12160,1060,12117,5502,851,0,3275,0,0,0,0,27,25,0,0,27,36,31,30,28,0,0,0,
33177.6,741,12160,1060,12117,5502,851,0,3275,0,0,0,0,27,25,0,0,27,36,31,30,28,0,0,0,
33198.4,741,12160,1060,12117,5502,851,0,3275,0,0,0,0,27,25,0,0,27,36,31,30,28,0,0,0,
33219,741,12160,1060,12117,5502,851,0,3275,0,0,0,0,27,25,0,0,27,36,31,30,28,0,0,0,
33239.9,741,12160,1060,12117,5502,851,0,3275,0,0,0,0,27,25,0,0,27,36,31,30,28,0,0,0,
33260.9,741,12160,1060,12117,5502,851,0,3275,0,0,0,0,27,25,0,0,27,36,31,30,28,0,0,0,
33281.9,741,12160,1060,12117,5502,851,0,3275,0,0,0,0,27,25,0,0,27,36,31,30,28,0,0,0,
33302.9,741,12160,1060,12117,5502,851,0,3275,0,0,0,0,27,25,0,0,27,36,31,30,28,0,0,0,
33323.9,741,12160,1060,12117,5502,851,0,3275,0,0,0,0,27,25,0,0,27,36,31,30,28,0,0,0,
33344.9,741,12160,1060,12117,5502,851,0,3275,0,0,0,0,27,25,0,0,27,36,31,30,28,0,0,0,
33365.8,741,12160,1060,12117,5502,851,0,3275,0,0,0,0,27,25,0,0,27,36,31,30,28,0,0,0,
33386.7,741,12160,1060,12117,5502,851,0,3275,0,0,0,0,27,25,0,0,27,36,31,30,28,0,0,0,
33407.1,741,12160,1060,12117,5502,851,0,3275,0,0,0,0,27,25,0,0,27,36,31,30,28,0,0,0,
33427.8,741,12160,1060,12117,5502,851,0,3275,0,0,0,0,27,25,0,0,27,36,31,30,28,0,0,0,
33448.4,741,12160,1060,12117,5502,851,0,3275,0,0,0,0,27,25,0,0,27,36,31,30,28,0,0,0,
33469.5,741,12160,1060,12117,5502,851,0,3275,0,0,0,0,27,25,0,0,27,36,31,30,28,0,0,0,
33490.7,741,12160,1060,12117,5502,851,0,3275,0,0,0,0,27,25,0,0,27,36,31,30,28,0,0,0,
33511.1,741,12160,1060,12117,5502,851,0,3275,0,0,0,0,27,25,0,0,27,36,31,30,28,0,0,0,
33531.5,741,12160,1060,12117,5502,851,0,3275,0,0,0,0,27,25,0,0,27,36,31,30,28,0,0,0,
33551.9,741,12160,1060,12117,5502,851,0,3275,0,0,0,0,27,25,0,0,27,36,31,30,28,0,0,0,
33572.3,741,12160,1060,12117,5502,851,0,3275,0,0,0,0,27,25,0,0,27,36,31,30,28,0,0,0,
33592.7,743,12159,1077,12121,5652,851,0,3278,0,0,0,0,27,25,0,0,27,36,31,30,28,0,0,0,
37187.2,743,12159,1077,12121,5652,851,0,3278,0,0,0,0,27,25,0,0,27,36,31,30,28,0,0,0,
37263.1,743,12159,1077,12121,5652,851,0,3278,0,0,0,0,27,25,0,0,27,36,31,30,28,0,0,0,
37283.9,743,12159,1077,12121,5652,851,0,3278,0,0,0,0,27,25,0,0,27,36,31,30,28,0,0,0,
37304.9,743,12159,1077,12121,5652,851,0,3278,0,0,0,0,27,25,0,0,27,36,31,30,28,0,0,0,
37325.9,743,12159,1077,12121,5652,851,0,3278,0,0,0,0,27,25,0,0,27,36,31,30,28,0,0,0,
37346.9,743,12159,1077,12121,5652,851,0,3278,0,0,0,0,27,25,0,0,27,36,31,30,28,0,0,0,
37367.9,743,12159,1077,12121,5652,851,0,3278,0,0,0,0,27,25,0,0,27,36,31,30,28,0,0,0,
37388.8,743,12159,1077,12121,5652,851,0,3278,0,0,0,0,27,25,0,0,27,36,31,30,28,0,0,0,
37409.4,743,12159,1077,12121,5652,851,0,3278,0,0,0,0,27,25,0,0,27,36,31,30,28,0,0,0,
37429.8,743,12159,1077,12121,5652,851,0,3278,0,0,0,0,27,25,0,0,27,36,31,30,28,0,0,0,
37450.3,743,12159,1077,12121,5652,851,0,3278,0,0,0,0,27,25,0,0,27,36,31,30,28,0,0,0,
37470.7,743,12159,1077,12121,5652,851,0,3278,0,0,0,0,27,25,0,0,27,36,31,30,28,0,0,0,
37491.5,743,12159,1077,12121,5652,851,0,3278,0,0,0,0,27,25,0,0,27,36,31,30,28,0,0,0,
37512.5,743,12159,1077,12121,5652,851,0,3278,0,0,0,0,27,25,0,0,27,36,31,30,28,0,0,0,
37533.5,743,12159,1077,12121,5652,851,0,3278,0,0,0,0,27,25,0,0,27,36,31,30,28,0,0,0,
37554.7,743,12159,1077,12121,5652,851,0,3278,0,0,0,0,27,25,0,0,27,36,31,30,28,0,0,0,
37575.2,743,12159,1077,12121,5652,851,0,3278,0,0,0,0,27,25,0,0,27,36,31,30,28,0,0,0,
37596,743,12159,1077,12121,5652,851,0,3278,0,0,0,0,27,25,0,0,27,36,31,30,28,0,0,0,
37616.9,743,12159,1077,12121,5652,851,0,3278,0,0,0,0,27,25,0,0,27,36,31,30,28,0,0,0,
37637.3,743,12159,1077,12121,5652,851,0,3278,0,0,0,0,27,25,0,0,27,36,31,30,28,0,0,0,
37657.8,743,12159,1077,12121,5652,851,0,3278,0,0,0,0,27,25,0,0,27,36,31,30,28,0,0,0,
37678.6,743,12159,1077,12121,5652,851,0,3278,0,0,0,0,27,25,0,0,27,36,31,30,28,0,0,0,
37699.1,743,12159,1077,12121,5652,851,0,3278,0,0,0,0,27,25,0,0,27,36,31,30,28,0,0,0,
37719.7,743,12159,1077,12121,5652,851,0,3278,0,0,0,0,27,25,0,0,27,36,31,30,28,0,0,0,
37740.5,743,12159,1077,12121,5652,851,0,3278,0,0,0,0,27,25,0,0,27,36,31,30,28,0,0,0,
37761.5,743,12159,1077,12121,5652,851,0,3278,0,0,0,0,27,25,0,0,27,36,31,30,28,0,0,0,
37782.1,743,12159,1077,12121,5652,851,0,3278,0,0,0,0,27,25,0,0,27,36,31,30,28,0,0,0,
37802.5,743,12159,1077,12121,5652,851,0,3278,0,0,0,0,27,25,0,0,27,36,31,30,28,0,0,0,
37822.9,743,12159,1077,12121,5652,851,0,3278,0,0,0,0,27,25,0,0,27,36,31,30,28,0,0,0,
37843.4,743,12159,1077,12121,5652,851,0,3278,0,0,0,0,27,25,0,0,27,36,31,30,28,0,0,0,
37864.4,743,12159,1077,12121,5652,851,0,3278,0,0,0,0,27,25,0,0,27,36,31,30,28,0,0,0,
37885.3,743,12159,1077,12121,5652,851,0,3278,0,0,0,0,27,25,0,0,27,36,31,30,28,0,0,0,
37905.8,743,12159,1077,12121,5652,851,0,3278,0,0,0,0,27,25,0,0,27,36,31,30,28,0,0,0,
37926.2,743,12159,1077,12121,5652,851,0,3278,0,0,0,0,27,25,0,0,27,36,31,30,28,0,0,0,
37947.1,743,12159,1077,12121,5652,851,0,3278,0,0,0,0,27,25,0,0,27,36,31,30,28,0,0,0,
37967.6,743,12159,1077,12121,5652,851,0,3278,0,0,0,0,27,25,0,0,27,36,31,30,28,0,0,0,
37988.2,743,12159,1077,12121,5652,851,0,3278,0,0,0,0,27,25,0,0,27,36,31,30,28,0,0,0,
38009.2,743,12159,1077,12121,5652,851,0,3278,0,0,0,0,27,25,0,0,27,36,31,30,28,0,0,0,
38030.1,743,12159,1077,12121,5652,851,0,3278,0,0,0,0,27,25,0,0,27,36,31,30,28,0,0,0,
38051,743,12159,1077,12121,5652,851,0,3278,0,0,0,0,27,25,0,0,27,36,31,30,28,0,0,0,
38071.9,743,12159,1077,12121,5652,851,0,3278,0,0,0,0,27,25,0,0,27,36,31,30,28,0,0,0,
38092.8,743,12159,1077,12121,5652,851,0,3278,0,0,0,0,27,25,0,0,27,36,31,30,28,0,0,0,
38113.7,743,12159,1077,12121,5652,851,0,3278,0,0,0,0,27,25,0,0,27,36,31,30,28,0,0,0,
38134.5,743,12159,1077,12121,5652,851,0,3278,0,0,0,0,27,25,0,0,27,36,31,30,28,0,0,0,
38155.5,743,12159,1077,12121,5652,851,0,3278,0,0,0,0,27,25,0,0,27,36,31,30,28,0,0,0,
38176.5,745,12156,1070,12119,5556,851,0,3275,0,0,0,0,27,25,0,0,27,37,32,30,28,0,0,0,
41595.7,745,12156,1070,12119,5556,851,0,3275,0,0,0,0,27,25,0,0,27,37,32,30,28,0,0,0,
41742.8,745,12156,1070,12119,5556,851,0,3275,0,0,0,0,27,25,0,0,27,37,32,30,28,0,0,0,
41763.3,745,12156,1070,12119,5556,851,0,3275,0,0,0,0,27,25,0,0,27,37,32,30,28,0,0,0,
41784.2,745,12156,1070,12119,5556,851,0,3275,0,0,0,0,27,25,0,0,27,37,32,30,28,0,0,0,
41805.3,745,12156,1070,12119,5556,851,0,3275,0,0,0,0,27,25,0,0,27,37,32,30,28,0,0,0,
41826.2,745,12156,1070,12119,5556,851,0,3275,0,0,0,0,27,25,0,0,27,37,32,30,28,0,0,0,
41847.1,745,12156,1070,12119,5556,851,0,3275,0,0,0,0,27,25,0,0,27,37,32,30,28,0,0,0,
41868.1,745,12156,1070,12119,5556,851,0,3275,0,0,0,0,27,25,0,0,27,37,32,30,28,0,0,0,
41889.1,745,12156,1070,12119,5556,851,0,3275,0,0,0,0,27,25,0,0,27,37,32,30,28,0,0,0,
41910,745,12156,1070,12119,5556,851,0,3275,0,0,0,0,27,25,0,0,27,37,32,30,28,0,0,0,
41930.9,745,12156,1070,12119,5556,851,0,3275,0,0,0,0,27,25,0,0,27,37,32,30,28,0,0,0,
41951.9,745,12156,1070,12119,5556,851,0,3275,0,0,0,0,27,25,0,0,27,37,32,30,28,0,0,0,
41972.9,745,12156,1070,12119,5556,851,0,3275,0,0,0,0,27,25,0,0,27,37,32,30,28,0,0,0,
41994.2,745,12156,1070,12119,5556,851,0,3275,0,0,0,0,27,25,0,0,27,37,32,30,28,0,0,0,
42014.8,745,12156,1070,12119,5556,851,0,3275,0,0,0,0,27,25,0,0,27,37,32,30,28,0,0,0,
42035.3,745,12156,1070,12119,5556,851,0,3275,0,0,0,0,27,25,0,0,27,37,32,30,28,0,0,0,
42055.9,745,12156,1070,12119,5556,851,0,3275,0,0,0,0,27,25,0,0,27,37,32,30,28,0,0,0,
42076.7,745,12156,1070,12119,5556,851,0,3275,0,0,0,0,27,25,0,0,27,37,32,30,28,0,0,0,
42097.6,745,12156,1070,12119,5556,851,0,3275,0,0,0,0,27,25,0,0,27,37,32,30,28,0,0,0,
